gene,correlation
DIAPH3,0.076571238
ACAN,0.076555267
BCL11B,0.076555002
LOC400684,0.07655446
C2orf42,0.076551375
ARL6IP4,0.076548393
CA12,0.076520677
CDYL2,0.076519593
CTDSP2,0.076509678
GLT8D1,0.076496695
CASQ1,0.076487478
ANKRD49,0.07647908
ENOSF1,0.076468993
DIABLO,0.07643374
GTF2H2B,0.076401549
GABRG3,0.076396149
KIAA2026,0.076381043
C17orf80,0.076380595
ILF3,0.076379014
ARL13B,0.076376656
FRAT2,0.076372658
COLEC12,0.076355317
KAT5,0.076345005
CDKL5,0.076344737
CCDC102A,0.076339833
KCTD5,0.076311439
COQ3,0.076297628
DSCAML1,0.07627922
FHL3,0.076264715
DTX1,0.07626208
INTS9,0.076226426
GPS1,0.076213207
CASP3,0.076208143
CREBL2,0.076206348
ANTXR1,0.076186107
DDX3Y,0.076184472
METTL3,0.076180788
ATL3,0.076133604
ANKK1,0.076125359
CLEC18B,0.076114603
HIST1H2AK,0.076110697
CSTF2T,0.076108489
DYNC2LI1,0.076091782
C1GALT1,0.076090765
HIPK1,0.07607136
GIN1,0.076063252
ALDH1L2,0.07604884
LOXL1,0.076040479
ARV1,0.076037726
AP4B1,0.076029601
CSPG4,0.076013129
HERC5,0.076006135
FOXO1,0.075970357
MCOLN1,0.075957043
INTS8,0.075938014
BCL2L1,0.075909151
CAPN13,0.075891226
C11orf54,0.075889061
LSG1,0.075888944
C1orf74,0.07587703
CXCL12,0.075876304
METTL6,0.07585984
GIGYF1,0.075852086
CITED4,0.075841991
C3orf18,0.07583816
AKR1C1,0.075820039
CLK1,0.075817503
CCDC93,0.075816268
FOXP4,0.075812325
CLEC4M,0.075800865
CMTM6,0.075779105
COPZ2,0.075748393
COMT,0.07573992
KIAA1024,0.07571393
B9D2,0.07571345
KLF9,0.075710739
HCG4,0.075708894
BGN,0.075703323
C15orf41,0.07568404
DDIT4L,0.075667123
ELOVL2,0.075664783
HADHA,0.075640446
FES,0.07559562
GSTM2,0.075566447
ALDH7A1,0.075563283
CYC1,0.075553862
MCPH1,0.075546904
GALNT13,0.075525081
GGNBP2,0.075507475
FRYL,0.075499393
KCTD1,0.075499221
CXCR3,0.075484196
BTN2A2,0.075483665
ACHE,0.075480258
C1RL,0.075476165
KRIT1,0.075465302
FREM3,0.075460505
KIFAP3,0.075441104
BCO2,0.075431328
C9orf3,0.075429162
FOS,0.075427017
CCDC84,0.075420645
INHBA,0.07541988
GARNL3,0.075418272
CYB5D2,0.075391264
HCN3,0.075387828
CNNM4,0.075386902
ELF4,0.075364118
KRTAP12_1,0.075308437
DHRS1,0.075308416
GPAA1,0.075300974
ALAS1,0.075295435
EMD,0.075276844
ASB2,0.075268388
KCNJ14,0.075266868
FAM98C,0.075250402
LINC00320,0.075246831
LRP3,0.075246263
FKBP11,0.075230569
LRCH3,0.07521625
HIRIP3,0.075199382
DNAJC4,0.075191261
APPBP2,0.075186162
AP4S1,0.075183921
DCXR,0.075175257
ABCB7,0.075174369
FKBP9,0.075173177
KRT31,0.075155861
ANKRD36C,0.075153817
FEM1C,0.075152975
MAVS,0.075147569
KIF11,0.075142634
EDNRA,0.075131773
ANAPC10,0.075124925
ANKRD36BP2,0.075101657
MARVELD1,0.075096528
COMP,0.075080592
INHBB,0.075075528
DCLRE1A,0.075066921
DDX42,0.075033486
BFAR,0.075031608
GANAB,0.075026163
BMPR1B,0.07502168
DTX2,0.075004918
ATPAF1,0.074986513
KRTAP10_10,0.074966747
FTCD,0.074959127
HYDIN,0.074956141
FAM168B,0.074946131
EEF1A2,0.074933774
KCNJ11,0.074926297
CDC37,0.074925466
FAM173B,0.074915188
LCMT1,0.074899752
LETMD1,0.074895545
ACSBG1,0.074892373
BANP,0.074884989
DPH3,0.074877267
DDX47,0.074873206
LATS1,0.074871415
CTSB,0.074864084
LSM1,0.074852056
EIF5,0.074839073
ELAC1,0.074832987
CCNO,0.074825435
DLD,0.074800253
CTXN2,0.074794238
HARS2,0.074787044
HMGXB4,0.074780516
DHX15,0.07477862
ALK,0.074738457
LSM6,0.074738305
HSPB9,0.074725068
MDN1,0.074721852
ABAT,0.074717797
AKR1C4,0.074717456
AMIGO2,0.074694763
FAM129B,0.074668724
CCNYL1,0.07466512
AP4M1,0.074664585
IFIT1,0.074660287
MGAT4C,0.074650795
FLCN,0.074595309
DDC,0.074589438
FMNL2,0.074582315
LRRC34,0.074545341
HADH,0.074533758
CEBPB,0.07453161
HNRNPH1,0.074523756
COG4,0.074518623
ALKBH8,0.074508664
AGT,0.074491779
C20orf196,0.074488755
DDOST,0.07448596
DUT,0.074484355
LRRC8D,0.074460235
ABTB1,0.074456579
DHPS,0.07445368
ILF2,0.074452415
CRELD2,0.074425355
LZTR1,0.074418672
GPATCH3,0.074407339
GGT1,0.074379146
ADRA2C,0.07437879
INPP5A,0.074368046
KIAA0754,0.074349367
FOXN2,0.074317089
EDN1,0.074314485
LONP1,0.074314475
BBOX1,0.074301229
ERCC2,0.074293959
CLCN5,0.074271445
LDHC,0.074265462
CCDC96,0.074239501
CMC2,0.07422826
FTHL17,0.074222581
EXTL2,0.074219362
ABCA1,0.074215439
COQ9,0.07417955
KCTD3,0.074177867
AUP1,0.074175028
C12orf76,0.074171396
CEP97,0.074170235
CPLX1,0.074162122
KDSR,0.074152569
AMY2A,0.074142908
HIST1H3J,0.074142254
FGF2,0.074133705
C1S,0.074114446
AIFM1,0.074113196
FGFR3,0.07410041
DNTTIP1,0.074095655
BLID,0.074090227
ASAP3,0.074083649
EIF2B4,0.074077276
C12orf29,0.074064101
ABCG2,0.074042783
LMNA,0.074014905
CCT3,0.074009759
ABI2,0.074000641
DNAJC7,0.073948538
FBXL4,0.073936512
CTGF,0.073909488
ALCAM,0.073906495
IFNAR2,0.073901505
B4GALT3,0.073895947
GABPA,0.073885047
GFRA1,0.073871423
CYP26A1,0.073866572
ATP8B3,0.07386255
IKZF5,0.073845659
FIZ1,0.073826963
GALC,0.073820014
CCDC30,0.073815359
FGF14,0.073786628
FRAS1,0.073785593
C6orf106,0.073761213
FITM2,0.073728028
CD74,0.073721082
GPAM,0.0737202
MBD2,0.073716226
CMC1,0.073666071
CBLN2,0.073659857
FRMD5,0.07365869
ITPR1,0.073658407
GMEB1,0.073657772
MFSD11,0.073652848
AGER,0.07364596
MAP4K4,0.073628463
DENND1B,0.073628093
CMYA5,0.073624922
LPAR2,0.073597573
FAM167A,0.073597356
DBNL,0.073568565
CCL27,0.073560327
HMGB1,0.073552138
CPNE1,0.073515125
CEP152,0.073462824
DAG1,0.073429088
GULP1,0.073421746
ABCF1,0.073401444
GABRD,0.073395801
EGFEM1P,0.073368241
LEAP2,0.073363512
ABCG1,0.073356069
ARRB1,0.07331988
EI24,0.073299777
IGBP1,0.073286659
IMP3,0.073274606
BCL6B,0.073269391
FBXL16,0.073267301
KANK1,0.073213008
FRMD4B,0.073208901
GPR180,0.073164543
MCC,0.073145178
DPY19L1P1,0.073128282
CTH,0.073112297
ITPR2,0.073099085
HYI,0.073021781
CCDC102B,0.073021733
HLA_DRB5,0.073018322
GMNN,0.073010003
ETF1,0.072981759
EFNA3,0.072975737
EIF2S2,0.072953594
HIST2H2AB,0.072940512
CRIP2,0.072931908
MAP3K14,0.072909379
DNM2,0.072874631
CASKIN2,0.072867585
ADPRHL1,0.072862069
HDAC11,0.072845984
LOC100289230,0.072845389
CLPX,0.072828985
FLT1,0.07281984
ANGPT2,0.07281303
CYP2J2,0.072810602
ANKRD44,0.072802804
DDX50,0.072739041
IFT88,0.072731816
AQP6,0.072717515
HES5,0.072713999
HIGD1A,0.072693618
ELP2,0.072690705
CXCR4,0.072662224
CHUK,0.072652172
COX8A,0.072639952
LHFPL3,0.07262995
HMBS,0.072628283
FANCL,0.072619607
CAMKK2,0.07261391
AKT1S1,0.07260716
CSAG3,0.072605991
EBNA1BP2,0.072600773
ELOVL5,0.072564353
H2AFX,0.072512782
CCDC80,0.072508739
CCND1,0.072508657
MED22,0.072482504
CWC22,0.072473726
BEST3,0.072450398
GUSB,0.07244605
C1orf61,0.072432568
CRTC3,0.072375324
AMOTL2,0.072373073
GHRL,0.072345159
DHRS9,0.072344051
EPHB3,0.072340907
CRLF1,0.072332034
DDX55,0.072330957
MDK,0.072311047
FAM90A1,0.072305761
FXR2,0.072292332
ECHDC2,0.072291366
KLC4,0.072271597
CORO7,0.072223057
ATAD3A,0.072194801
LCOR,0.07217599
LIMA1,0.072174072
KCNMB1,0.072173742
HERPUD1,0.072166605
GPR171,0.072142673
ASL,0.072126912
CDK5RAP2,0.072126206
HLA_DRB1,0.072120594
MGAT5,0.072106378
EIF3A,0.072090015
CUL9,0.072077184
EDARADD,0.072069333
EPAS1,0.072064508
BCKDHA,0.072059452
AKR7A3,0.072040477
CLK2,0.072035567
LMBRD1,0.072033211
ARHGEF19,0.07203293
GRB10,0.071999884
AKR7A2,0.071951167
FAT1,0.071938464
ACBD7,0.071927251
CDIPT,0.071895115
GFAP,0.071892081
MAD2L2,0.071876235
LRPAP1,0.071838912
LDHA,0.071827424
LOC100240735,0.071807921
FCHO1,0.071803376
AKT1,0.071790059
KRTAP5_10,0.071788382
BBS1,0.071765406
KAT2B,0.071759407
ABHD12,0.07173264
ACTN4,0.071724116
IFI44,0.071720532
ENDOD1,0.071718373
EGLN3,0.07169934
KLK3,0.071698008
GOLGB1,0.071692122
HNRNPA2B1,0.071681685
APEH,0.071674393
HNF1A,0.071654374
ITM2A,0.071654057
GPR149,0.071643454
CHD9,0.071631093
FZD8,0.071629594
IL17RE,0.071624639
GEMIN4,0.07160711
MED20,0.071597725
GSTM2P1,0.071590183
ATP10A,0.071581845
ASTE1,0.071576722
MFSD6L,0.071568424
CDR2L,0.071565858
CFDP1,0.071559621
HIST1H2AH,0.071538611
LENG8,0.071521799
CHST14,0.071507308
KIAA0355,0.071501093
FAM120B,0.071482383
HHAT,0.071475428
ADAM8,0.071457036
EPM2A,0.071418102
HSPA12B,0.071415496
LAT,0.071413625
GOLGA1,0.071413618
CACNA2D3,0.0713955
C1orf122,0.071394153
MALAT1,0.071368756
EPS8,0.071310265
HAUS7,0.071291622
KLRC3,0.071257051
EPHX4,0.07125547
DUSP23,0.07124692
CDYL,0.071243884
FRK,0.071236121
CLIC4,0.071235721
ENOPH1,0.071234159
CDC14B,0.07120764
ATPAF2,0.071188356
FAM50B,0.071179698
KCNF1,0.071170085
GALNT7,0.071162191
CRHBP,0.071160043
CCDC34,0.071152091
LINC00526,0.071102468
DRG1,0.071089436
C12orf57,0.071053109
FMO2,0.071024841
FTSJ1,0.071023627
AASDH,0.071016961
HLA_DPA1,0.071006599
C2orf74,0.070977438
IDH3B,0.070967751
EPB41L4A,0.070952785
ALKBH2,0.070951729
CYYR1,0.070936857
GNRH1,0.070933398
F3,0.070926042
IFI35,0.070923969
ITPKB,0.070908291
CC2D1B,0.070875925
ACR,0.070836279
LGI2,0.070830916
EIF2B2,0.070817424
CDH23,0.070811452
LEF1,0.070798833
LOC407835,0.07078594
GP9,0.070779184
HMGCL,0.070727894
CIC,0.070717375
LPGAT1,0.070712114
KRTAP10_1,0.070705114
CELA1,0.070697527
LCA5,0.07068612
FZD3,0.070657575
DISP1,0.070650846
HEATR6,0.070650823
ATP1A2,0.070648097
ERGIC3,0.070641385
ANP32C,0.070623289
ITGB4,0.070623285
DENND2D,0.070619568
GPR6,0.07059455
HACL1,0.070592384
KRTAP10_3,0.070567147
EPRS,0.070565356
FZD4,0.070543448
KRTAP5_8,0.070539501
GLG1,0.070484585
EPS8L2,0.070481342
LOC390705,0.070477395
CREB3L3,0.070463127
HEXIM2,0.070425446
AAMP,0.070424739
HADHB,0.070424475
FDX1,0.070417153
BCLAF1,0.070410741
CNOT10,0.070391941
BMS1,0.070384598
AP1B1,0.070347521
FHL5,0.070314811
LIFR,0.07031353
DGKE,0.070306899
LAMP1,0.070289463
MICB,0.070284755
COX4I2,0.07028143
H2AFZ,0.070271659
CLP1,0.070268554
ADARB2,0.070264668
CD34,0.070263548
LINC00115,0.070253618
MAMDC4,0.070251499
ALG9,0.070231255
IL1RAPL1,0.070155493
GPATCH4,0.070151547
EGR1,0.070131672
HLA_DPB1,0.070108382
HVCN1,0.0700863
C14orf119,0.070030465
GTF3C3,0.070013902
DCK,0.070009833
HCN2,0.070007899
LAMB3,0.070004583
DOT1L,0.070003735
CARD9,0.070000388
ALAS2,0.069989323
EGR2,0.06998346
KLHDC4,0.069968416
MAFF,0.06995898
ADCK2,0.069945958
KLRC2,0.069944439
LRP10,0.06994146
KLHL32,0.06993598
HNRNPF,0.069910594
ATP13A3,0.069907196
B3GAT3,0.069898398
LRRC4C,0.069877374
ARHGEF2,0.069875291
LOC731157,0.069847984
BTG1,0.069764106
ARAP3,0.069763171
CCDC14,0.069762753
ITIH4,0.069745059
C2orf40,0.069737257
LAMB2P1,0.069729293
ISYNA1,0.069718792
CNTFR,0.069693551
FOXN3,0.069672561
DOCK6,0.06961207
ABLIM1,0.069586655
C1orf123,0.06957563
ADM,0.069550069
HMX2,0.069545475
LGI3,0.069541763
IPO4,0.069540706
DGCR6L,0.069519934
FHIT,0.069484078
ELMOD3,0.069472097
COPG2,0.069444965
CTR9,0.069439115
LRRC39,0.069432503
FOSB,0.069414397
CDC14A,0.069403437
CFB,0.069384972
C9orf64,0.069368688
FBF1,0.069352603
INPPL1,0.069338684
BTAF1,0.069324506
EHMT1,0.069322787
CGN,0.069315178
GRIK4,0.069303116
CST5,0.069298049
FGF1,0.069268785
HRH2,0.069214716
CCDC106,0.069213888
GPT2,0.069205868
KRTAP10_5,0.069161067
FOXL2,0.06913479
FNBP4,0.069134525
GHDC,0.069127196
KLHDC9,0.06911045
ARMCX6,0.0690287
LINC00597,0.069023855
DDX18,0.06902159
ANAPC11,0.068982981
B3GALT4,0.068979484
COX11,0.068959622
GRB14,0.068948235
LSM3,0.068929367
DSE,0.068921784
FKRP,0.068911413
CCT7,0.0689013
KHDRBS1,0.068844943
CORT,0.068828376
ATP6V0A2,0.068826074
DUSP2,0.068792449
IKBKG,0.068789448
METTL13,0.068775311
FAU,0.068762875
CBR3,0.068728575
METTL7A,0.06872568
ACOT11,0.06872392
ALKBH3,0.068712122
C11orf24,0.068702861
DOHH,0.068666555
ASPHD2,0.068658687
LMLN,0.068598384
FAM43B,0.068584464
ARHGAP20,0.068555889
HS1BP3,0.068554535
LMAN2,0.068533493
BACE1,0.068522568
C11orf96,0.068509458
CIR1,0.068508614
ESM1,0.068491255
CRNKL1,0.068474166
G0S2,0.068447769
HSBP1,0.068444162
JMJD6,0.068431608
IARS2,0.068426356
ABT1,0.068415907
CA5B,0.068415072
LRP5,0.068412262
DCAF8L2,0.068395383
HLA_DRA,0.068394084
EXOSC5,0.068390475
ACSF3,0.068382049
GTF3C5,0.068381659
ACAD11,0.068364922
KRBA2,0.06835233
LOC389705,0.068338059
AHCYL1,0.068336954
MGA,0.06832657
ARHGEF10L,0.068319037
DTNBP1,0.068312134
COMMD10,0.068264034
CDH1,0.068219834
KIF5B,0.068214727
BBS9,0.068183755
DFFB,0.068165904
LHX6,0.068158167
AMH,0.068147896
ICMT,0.068144938
ALDH4A1,0.068143388
DEXI,0.068117208
ARRDC2,0.068084749
CHURC1,0.06806508
ERCC4,0.068055564
C4orf47,0.068036536
CYGB,0.068019868
FXYD1,0.067956459
FERMT1,0.067950314
EPC1,0.067934936
GPBP1,0.067929025
CRABP2,0.067909328
ADAR,0.067905673
CEP250,0.067865131
GABPB2,0.067841817
DAAM2,0.067840497
ART3,0.067836033
HNRNPUL2,0.067813104
CRB1,0.067812666
DRAM1,0.067798625
CHMP1B,0.067778439
HELQ,0.067776635
GPR158,0.067769052
GOLGA6C,0.067752704
CYB5A,0.067724037
CEP63,0.06772207
FBXL15,0.067718486
CAD,0.067713016
ALDOC,0.067681326
GCA,0.067662874
MED11,0.067633983
FCHSD2,0.067617941
GALNT6,0.067605213
GRM4,0.067595678
EIF3K,0.067532158
ACBD6,0.067529964
EDC3,0.067502395
EYA2,0.067487987
CD81,0.067486421
FER,0.067483218
JAGN1,0.067453964
CRYBA2,0.067436887
ATG3,0.067426533
HYAL2,0.067370987
CDT1,0.067334366
COL9A1,0.067328338
ARHGEF17,0.067286256
HDAC6,0.067270734
LAMA4,0.067259521
C19orf18,0.06724767
GNAI2,0.067229049
DHRS4L1,0.067220884
EFHB,0.06721136
C3orf62,0.067201398
CPXM2,0.067169451
MAML1,0.067165122
ACADM,0.067163896
GDPD5,0.067159332
FAM114A2,0.06714999
HOXD9,0.067137518
GLTPD2,0.067136409
DHRS7,0.067127417
ANKRD40,0.067078145
KLHL20,0.067077683
EME2,0.067071214
ALKBH1,0.06706836
GZMH,0.067066745
FIP1L1,0.06704919
LFNG,0.067038166
CRAT,0.067034811
KYNU,0.067033863
LALBA,0.067021128
ALX3,0.067017637
MICAL1,0.066990508
MAPRE1,0.066973298
LOC100129034,0.066950039
C10orf90,0.06687678
CHST2,0.06686836
CHCHD10,0.06686664
BRWD3,0.066865536
LRRC47,0.06682092
ANTXR2,0.066816298
COL11A2,0.066783539
KLF8,0.0667797
ECSCR,0.066756196
LRSAM1,0.066755015
CDH13,0.06670966
ANAPC7,0.066697803
KCNH4,0.066689032
CD44,0.066687408
KCNJ10,0.066683903
CD164,0.066676226
HIST4H4,0.066631949
ACP6,0.066631508
HIBADH,0.066602861
CAST,0.066599241
BCAT1,0.066549574
KIF26A,0.0665463
ADAMTSL3,0.066543051
LINC00265,0.066503425
HTATIP2,0.066449713
ERAP1,0.06644652
CD40,0.06644156
LOC399815,0.066430287
CSK,0.066423308
CPSF3,0.066405258
CEBPZ,0.06638656
CHD1L,0.066379939
CGRRF1,0.066372377
CIDEA,0.066356232
LYG1,0.066320179
HSPB6,0.066315405
CHEK2,0.06625193
LRIG2,0.066238078
IFT122,0.066227926
DECR1,0.066222696
HLA_G,0.066205471
ARMC8,0.066180168
DEPDC7,0.066163072
ALG10B,0.066159151
EFNA1,0.066127665
ACSS2,0.066089968
GLDC,0.066077923
CHMP6,0.066010349
BMP6,0.065995233
AGPAT4_IT1,0.065955461
C1GALT1C1,0.065943964
GSTM1,0.065943885
LAPTM5,0.065896706
GABRA4,0.065895557
CLK3,0.065895197
LMO3,0.065893456
KIF16B,0.065882912
HDDC2,0.065874583
CLIC3,0.065872268
ACAA1,0.065853447
LIF,0.065831132
E2F1,0.065817634
DENND4C,0.065773695
EEPD1,0.065745457
DDR1,0.065719911
MDFIC,0.065700156
DHTKD1,0.065694745
ACVRL1,0.065692557
HELB,0.065691898
ATP6AP1L,0.0656765
ERI1,0.065663284
ILK,0.065653244
CKS2,0.065612629
ABHD1,0.065609198
IGSF1,0.06554853
LRBA,0.0655336
GPN3,0.065492713
EFEMP1,0.065492628
MAP3K3,0.065447636
CPNE5,0.06542494
CD320,0.06541177
APIP,0.06539441
MED9,0.065394144
CTPS2,0.065388121
IL17RB,0.065382765
COG8,0.065379867
EIF3G,0.065370355
CDC42EP4,0.065358785
CADM4,0.065330227
CISD3,0.065313404
GMPR,0.065287403
METTL16,0.065280925
IQGAP1,0.065279752
FASTKD1,0.065274231
C4orf3,0.065271893
FOXQ1,0.065243034
JTB,0.065191976
ASPHD1,0.065152836
KIF13A,0.065146479
GPR108,0.065135548
ABLIM2,0.065120136
HEPACAM,0.065119001
C14orf28,0.06510158
HDAC1,0.065062652
ESAM,0.065057135
CDH20,0.065053454
BBX,0.065050509
GALT,0.065009727
HIPK3,0.064999847
CEP95,0.064988944
FAM107B,0.064970467
CYP2R1,0.064944586
GPR4,0.064925172
GHRLOS,0.064850446
KRI1,0.064834857
FBXL14,0.064829663
ING2,0.064785789
CGNL1,0.064770985
ATP11C,0.064724983
CLNS1A,0.064695058
ASGR2,0.064691708
MED30,0.06469114
CDH7,0.064606674
CD52,0.064592481
AP3B1,0.064591459
EFEMP2,0.064569919
FAM47E,0.064561698
ACAT1,0.064546441
CNNM1,0.064545926
DMKN,0.064509684
FKBP2,0.06446696
FKBP7,0.064455425
FBXO46,0.064453871
GTF2H5,0.064441409
IKZF2,0.064438772
ANKLE2,0.064437818
LSM2,0.064433776
CXXC1,0.064431252
BPNT1,0.064388479
KIF1C,0.06434508
MIA3,0.064307067
LOC100132356,0.064292033
EPHB6,0.064291588
GTF3C2,0.064275294
HSD17B14,0.064272105
ANXA2,0.064268453
ACOX2,0.06425306
IMP4,0.064243746
GPS2,0.064193648
DMTF1,0.064164644
AIDA,0.064163095
ALG10,0.064151674
COQ10A,0.064149784
FAM133B,0.064147168
LIG1,0.064123203
HIST1H3E,0.064082522
CYHR1,0.064078413
C1orf198,0.064077849
LARP6,0.064074531
C2orf88,0.064011341
COX5B,0.063994132
GSTO1,0.063978105
AIMP2,0.063957768
AKAP12,0.063949688
DUS1L,0.06394103
COL6A2,0.063940949
FAM53B,0.063931792
HMOX2,0.063923214
CCDC39,0.063916504
AR,0.063902333
CDC14C,0.063853792
CHD7,0.063831159
MAPK4,0.063811042
DEGS2,0.063709667
HCRT,0.063689673
IMPA2,0.063670251
CRYBB1,0.063663689
KEAP1,0.063663529
FIS1,0.063662016
LCAT,0.063629329
HSPA1L,0.063627895
KDELC1,0.063621402
BCS1L,0.063614194
DTYMK,0.063613173
EIF3F,0.06359051
HIP1,0.063578211
ERGIC2,0.063555021
CRYZL1,0.063537223
GLA,0.06353404
C6orf203,0.063516894
HLA_C,0.063500994
ADAL,0.063480131
IFRD2,0.063469784
CLYBL,0.063442546
ISLR2,0.063427243
CDKN2C,0.063393654
MERTK,0.063383491
LCMT2,0.063374527
CLCN2,0.063352102
FLNC,0.063336615
GRASP,0.063263086
LDHB,0.063251908
FOXO4,0.063245861
BCAS1,0.063225793
HSD17B12,0.063178442
HSD17B3,0.063149713
LBH,0.06313856
ADAMTS14,0.063133931
CAPN12,0.063112572
EBLN2,0.063107345
DPY19L4,0.063083596
HRASLS,0.063041671
CFL2,0.063037176
LRP2,0.063031215
LRIG3,0.063022012
HSD17B1,0.062991933
ANKRD35,0.062987432
LAMP2,0.062982959
GMPPB,0.062978662
GNA14,0.062879149
ARHGAP1,0.062872493
HINFP,0.062854146
CD109,0.062832771
CPPED1,0.062831219
FAM49B,0.062829482
CBLN1,0.062769074
FCGR3A,0.062748347
MCCC1,0.062723891
ABCA2,0.062700814
MEGF10,0.06268886
LBR,0.062672975
CARD10,0.062660168
CACNB4,0.062655018
MAGT1,0.062648825
HBP1,0.062643365
IL6ST,0.062638745
HCP5,0.062596705
EMP1,0.062539524
BSPRY,0.062537739
ELN,0.062480199
ASRGL1,0.062472964
GALK1,0.062412955
ETHE1,0.062380487
ENG,0.062375911
C8orf76,0.062321123
AMT,0.062302169
ASTN2,0.062302057
LRIG1,0.062275354
FAM71E1,0.062270397
FAM3A,0.062265806
DDT,0.062252581
GGT5,0.062250889
GPX7,0.062241428
GRIN2C,0.062220417
GTPBP3,0.062216227
KDM3B,0.06221131
DUSP28,0.062166
IRAK4,0.06207571
FIG4,0.062019545
GUCA2B,0.062002297
AFAP1L2,0.061954137
CDC25B,0.061942872
FOXP1,0.06192838
CDC26,0.061898552
MAN2B2,0.0618868
COX6C,0.061876027
CLCA4,0.061874553
LGALS1,0.061834493
C1orf35,0.061824311
BAZ2B,0.061797217
KLHL24,0.061766181
CLN8,0.061740816
HES4,0.061723813
GIMAP4,0.06168645
ABHD5,0.061670095
CRY1,0.061661781
ACBD5,0.061587721
CHST3,0.061576586
FOXC1,0.061521538
DBP,0.061512578
DIRC1,0.061509933
DNAJC1,0.061481811
MED7,0.061475787
DDIT4,0.061455595
IRF7,0.061444633
COX18,0.061424862
CCDC130,0.06142284
CTDSPL,0.061393404
FAM178B,0.061387819
DUSP14,0.061331673
ATP7A,0.061308298
ARL4D,0.061259839
CLDN12,0.061257962
GJA4,0.061253628
ACTL6A,0.061246993
IPP,0.061226073
C1orf43,0.061148026
BRI3,0.061133535
LOC389895,0.061118789
DNHD1,0.061077761
HERPUD2,0.06101017
METTL9,0.060992865
CSTF1,0.060972898
FBXL5,0.060952292
GM2A,0.060914324
APEX1,0.060914306
LIMS1,0.060907256
DVL2,0.060889328
IST1,0.060867966
ERF,0.060844155
ILVBL,0.060837448
ITGB5,0.060826187
CUTA,0.060822116
ATXN1,0.060803143
GGT8P,0.060799622
CRTC2,0.060780009
GPC6,0.060762009
C1orf54,0.060744593
MAP6D1,0.060725423
B4GALT4,0.060703708
EGFR,0.060630454
CLDN5,0.060629312
HLA_H,0.060623997
AURKA,0.060619133
FANCC,0.06059472
BBS2,0.060578116
ABCD4,0.060563596
MICA,0.060548854
APBA3,0.060546365
KLHDC1,0.06054264
IP6K2,0.060512305
AKAP1,0.060481678
CDK6,0.060459933
ALDH2,0.060437388
AKR1A1,0.060411632
BTBD7,0.060404567
CDK8,0.060366273
GORASP2,0.060360889
DLK1,0.060356487
EMCN,0.060321862
LSM10,0.060304109
C2,0.060286314
INSL3,0.060278688
DICER1,0.060212661
ANKRD13A,0.060210419
GABPB1_AS1,0.060116766
LYPLA2,0.060038461
C5orf51,0.06002851
GADD45B,0.060027633
ATP6V1E2,0.059960627
AK2,0.059955321
CREB5,0.059929977
COQ5,0.059898561
MED1,0.059894212
MCEE,0.059869323
BEND7,0.059856154
GUSBP3,0.059854115
EML1,0.059840859
GSTK1,0.0598076
CHSY1,0.059789854
FOXF2,0.059781645
EMP2,0.059769562
GTF2IRD1,0.059769229
ETAA1,0.059756508
CTNNA1,0.059747283
ANKAR,0.059736362
CASC3,0.059736312
ITM2C,0.05972767
EEF1B2,0.059697807
GPR146,0.05969525
HNRNPR,0.059692107
BAALC,0.059675735
ANGPTL4,0.059659345
EXOSC4,0.059650093
BATF2,0.059636415
ITIH5,0.059623234
CTNNBL1,0.059614387
CALCOCO1,0.059590534
COL4A4,0.059583379
LRRCC1,0.059526291
DENND2A,0.059494373
C16orf89,0.059436543
FSTL5,0.059411061
GALNS,0.059380858
EMILIN2,0.059349787
DHRS13,0.059312493
DCTN6,0.059282006
EIF4EBP2,0.059231887
FER1L4,0.059228908
MAP2K3,0.059205302
BPTF,0.059205242
IFIH1,0.059202438
AAAS,0.059181813
BVES,0.059178955
HTR1E,0.059164737
GAD1,0.059125671
KIF27,0.059082338
BCAR3,0.059059321
FAT3,0.059053072
CDC42EP2,0.059051847
ABCC9,0.059038809
FXYD4,0.059024433
FAM124A,0.059009375
GLCE,0.05897228
HMBOX1,0.058956522
CDC73,0.05895041
ERAP2,0.058945901
ELAC2,0.058931734
DPP3,0.058925467
LAMB2,0.058901554
BAZ1B,0.058878931
FSTL1,0.05886447
HLA_E,0.058855351
ENO3,0.058793927
ADPRHL2,0.058785331
CENPB,0.058763795
ACTG2,0.058704091
IRF2BP2,0.058698527
BBS10,0.058692508
CDR2,0.058681921
HSPA2,0.058651588
DOK7,0.05862537
ASPRV1,0.058597369
LTA4H,0.058555159
MBNL2,0.058527541
MCAM,0.058499192
ETFB,0.058475329
ARHGAP25,0.058468901
IMMP1L,0.058460161
IRF9,0.058424559
CCDC146,0.058406665
ALDH1A1,0.058400917
KIAA1958,0.058386649
CLEC11A,0.058379598
CARS2,0.058326116
DHRS12,0.058304791
HAGHL,0.058301505
LOC441204,0.05829633
CYP4V2,0.058284136
AKAP8,0.058267385
LOC389765,0.058260923
CARD14,0.058237065
BCL7C,0.058217568
ACSS1,0.058212665
DCUN1D3,0.058189319
ITGB3BP,0.05814497
BCORL1,0.058126188
ACO1,0.058110443
EPB41,0.058102972
DET1,0.05810011
BEST1,0.058093382
CHST6,0.058076755
MAP4K5,0.058057242
B3GNT8,0.05801279
CLU,0.058006701
CLDN15,0.057982442
MEX3C,0.05794888
BCDIN3D,0.057890451
ERMP1,0.057881944
C1orf131,0.057845764
