gene,correlation
ERCC6,0.266596121
KRTAP5_6,0.266566703
ATP6V0B,0.266555525
C4orf3,0.266540275
DPM3,0.266539513
CCDC9,0.26651362
C1orf100,0.266507313
ATAD1,0.266487716
DIP2C,0.266479518
KBTBD2,0.266478296
LRRC34,0.266465174
EIF1B,0.266462829
CCDC151,0.26645318
LDLR,0.266400691
DYM,0.266343712
ATG9A,0.266339474
B4GALT7,0.266334372
LTA4H,0.26633121
C20orf96,0.266326159
FANCE,0.266298275
CUL5,0.266292963
ADAL,0.266281019
CD53,0.266269742
CRAT,0.266266874
HELLS,0.266246433
FKBP11,0.266226091
HOOK1,0.266224262
KRTAP9_4,0.266224202
HSF4,0.266220656
FGF8,0.26620645
COX4I2,0.266205342
LSM6,0.266201961
MAPKAPK5,0.26617846
FIBP,0.266176749
LETMD1,0.266145078
CRYGA,0.266103552
MIB2,0.266101381
AUP1,0.266088003
FAM13B,0.265975391
DLG1,0.265968318
GNL1,0.265884226
DDX3X,0.265870473
CRIPAK,0.265837514
CS,0.265825233
CCDC142,0.265821837
DUSP6,0.265820001
CDC14C,0.265771676
BMPER,0.265753161
ESM1,0.265733765
MANBA,0.265705548
HLF,0.265686333
MCF2L2,0.265617728
AASDHPPT,0.265615723
CREBBP,0.265591516
FTSJ3,0.265576813
ERGIC1,0.265574192
MAN2A2,0.265538624
CORO1B,0.265536626
AHI1,0.265424281
MAST1,0.265383131
CD209,0.265332501
MALSU1,0.265250943
DCDC2B,0.265250832
CDH18,0.265219878
CCDC117,0.265209586
DCTN4,0.265182956
BNIP3L,0.265169037
GPS2,0.265166914
LRRTM3,0.26513559
DPY19L4,0.265108918
KIAA0586,0.265081444
C18orf54,0.265069467
EID3,0.265057091
HMX2,0.265010848
FLT4,0.265010782
H2AFZ,0.264987702
MED31,0.264987684
ANKHD1,0.264983061
GAD2,0.264969315
KIAA0391,0.264963151
GAS6,0.264960178
DDX5,0.264931618
BVES,0.264912035
LYST,0.264891945
H2AFX,0.264861136
GRIN2A,0.264853796
CDC20,0.264843307
FCRLB,0.264825469
LOC729732,0.264788233
FBXO25,0.264782198
MDC1,0.264780973
CD3EAP,0.264761011
GTF2B,0.264757375
AGL,0.264734167
BACE1,0.264729704
DHRS13,0.264702979
MASTL,0.264584572
LEPROTL1,0.264573683
ISPD,0.264565214
AOC2,0.264524598
IFI44L,0.26450998
BARX1,0.264502393
LRRC8D,0.264500747
ADM,0.264499865
C19orf66,0.26449944
ITIH4,0.264487584
KNTC1,0.264479453
LRRC45,0.264446236
CAPN7,0.264436171
BRD8,0.264433415
FBXO42,0.264431292
IREB2,0.264395677
MAPK10,0.264378238
GIT2,0.2643666
ANAPC1,0.264358734
EEF2K,0.264353703
CRYAB,0.264319294
KRT18P55,0.264317328
KISS1,0.264310066
GRK4,0.264308734
ADCY1,0.264300059
KRTAP5_10,0.264280494
GOLPH3,0.264279746
CTPS2,0.264267517
MED12,0.264267321
MCAT,0.264253634
CENPQ,0.2642521
DHRS11,0.264243606
CGRRF1,0.264231576
ERGIC2,0.264214047
EML6,0.264206927
MAFB,0.264189851
AMIGO1,0.26417887
HSF2,0.264114608
CAB39L,0.264108997
FUBP1,0.264105289
DGCR8,0.264074486
GARS,0.264074289
ADRB1,0.264072523
BTD,0.264047945
HIST1H1C,0.264045075
GRAMD1B,0.264034424
ILF3,0.264030173
KCNJ8,0.264025682
KLK8,0.26399114
ACO1,0.263974016
ALAS1,0.263906777
LRP8,0.263899147
GLRX,0.263880283
CIDEA,0.263874831
HHAT,0.263861817
ATRNL1,0.263831256
LRP2BP,0.263829911
GREM2,0.263821165
GATAD2B,0.263821148
JRK,0.263811254
ID3,0.263809732
FOXJ2,0.263789519
MARK3,0.263764635
ARNTL,0.263753091
C9orf62,0.26373004
CHIC1,0.263717319
KLHDC9,0.263715843
KLF1,0.263706022
C11orf87,0.263676663
FBXO5,0.263628547
BRCA1,0.263624725
IL17REL,0.263615718
CDKL1,0.263578034
LRRC49,0.263532111
LAMB3,0.263510387
ELK4,0.263491766
GLMN,0.263487431
HNRNPA3,0.263482539
MBOAT1,0.263472245
FAM98B,0.263423281
AP4E1,0.263418068
COPS7B,0.263371609
KLHL15,0.263363769
MED1,0.263354692
EYA3,0.26334689
MATK,0.263320288
DYRK4,0.26331641
KDM5B,0.263315888
EIF2A,0.263307616
ASB7,0.263301392
GMPR2,0.26330051
CD300C,0.263280858
MED12L,0.263274428
GOLGA7B,0.263243652
GATAD1,0.263239642
CCDC96,0.263192989
MALT1,0.263181646
MDH1B,0.263177243
DNAJC1,0.263175749
GLDN,0.263151923
LARP6,0.263142382
LRRK2,0.263131407
ARFRP1,0.263073401
CIDEC,0.26307168
GMEB2,0.263069756
MBD5,0.263050438
GH1,0.263023069
CWF19L2,0.263007124
HYDIN,0.262998297
FOS,0.262995704
CTRB2,0.262989339
CHST2,0.262962274
C5orf24,0.262941019
F7,0.262907406
CLIC1,0.262876748
HECTD1,0.262873557
DOHH,0.262858793
DPY19L2,0.262858248
KCNJ2,0.262836708
ERG,0.262833516
DPP3,0.262828939
ARID3A,0.262806736
GPIHBP1,0.262800877
CDK7,0.262797727
LATS2,0.26279066
GTPBP10,0.262750706
AP4M1,0.26274932
HIST1H4C,0.2627426
AQR,0.262738873
APP,0.262718291
GFRA2,0.262705666
IRF3,0.262600247
MACROD1,0.262566074
GALNT1,0.262499078
LIF,0.26247251
B3GALNT2,0.262469689
CNN1,0.26242261
INSIG2,0.262418998
AKAP9,0.262418342
GH2,0.262417525
GADD45A,0.262411652
EXOSC5,0.262399705
GPN2,0.262386669
CACNA1D,0.262381873
ETV5,0.262367746
ERAL1,0.262366789
DDX50,0.262356337
CHD8,0.262342979
AAK1,0.262317211
COASY,0.262305385
CCDC22,0.262288183
L3MBTL2,0.262280764
DENND4B,0.262241127
ALKBH4,0.262220205
GCHFR,0.262202043
LINC00115,0.262167362
BDP1,0.262142921
DUSP12,0.262131897
ACAD11,0.262129561
C2orf68,0.26211701
ATG2A,0.262108924
EXOSC9,0.262104853
CLOCK,0.262100419
MBD2,0.262098685
IL23A,0.262089998
EPM2A,0.262082812
CSNK2B,0.262069845
HACE1,0.26206211
KIAA1109,0.262059884
DDX55,0.262049461
FCN3,0.262042456
ARMC5,0.262037051
HIST1H2AH,0.262003453
IMP3,0.261994729
GCNT4,0.261973249
CLTC,0.261946838
CCT6P1,0.261943587
LRRFIP2,0.261931806
ANKAR,0.261929743
HIST1H4A,0.261922914
FBXL15,0.261895359
ATP2C2,0.261895076
LOC731157,0.261865609
GRM4,0.261859035
EIF2B5,0.261830827
CYTH2,0.261825025
AMD1,0.26182318
GTF2IRD1,0.261753907
MGAT1,0.261749432
CRYGD,0.261719288
CBWD5,0.261677585
MAP1LC3B,0.261674797
KCNK3,0.261673509
DUT,0.261660273
ATP7A,0.26163948
BCL7A,0.261636746
BRPF1,0.261594746
GSDMB,0.26150267
GNPTG,0.261473123
GPATCH3,0.261466945
HGC6_3,0.261460189
ACTR1B,0.261436659
COG3,0.261418305
FBLIM1,0.261371476
LYRM7,0.261367962
KBTBD8,0.261338696
HYAL3,0.261316378
B3GALT1,0.26128735
FAXC,0.261271829
ABCD2,0.261271045
KDM5C,0.26120702
HSPA12A,0.261168621
KCNQ5,0.261164181
H3_Y,0.261139763
HHATL,0.261129344
LCE3A,0.261118037
ARAP3,0.261088588
CKMT1A,0.261073824
ABCB7,0.261070156
CNTN6,0.261054201
BTAF1,0.261040849
IFIT1,0.261032251
CALY,0.261018551
ATPAF2,0.261003949
HIST1H4I,0.260999264
BCOR,0.260986583
FLYWCH2,0.260967811
FAM155A,0.260945133
ELOVL4,0.260930022
FSTL4,0.260927845
LIN54,0.26090472
IFNGR1,0.260894243
ABCA9,0.260885452
CWC22,0.260879664
HPS1,0.260863658
HEXB,0.260854345
CHST10,0.26084949
FLRT2,0.260814651
ACD,0.260813309
BICD2,0.260801665
ATG5,0.260792211
AP5Z1,0.260771823
DDIT3,0.260751634
AMT,0.260725287
COL13A1,0.260699853
ABCB8,0.260670239
IGF1R,0.260668913
FKBP5,0.260664921
EIF2S3,0.260661859
GMPPB,0.260639674
FAM78B,0.260621306
C2orf49,0.260574948
CRISPLD1,0.260531698
CXXC1,0.260527964
ITFG2,0.260501704
ABCC8,0.260490339
GOT2,0.260484513
LARS,0.260478382
LGI1,0.260462032
LCOR,0.260458849
H1FX,0.260408973
LBX1,0.260407768
MDH1,0.260406313
CDT1,0.260376341
BRD9,0.260372976
IMPA1,0.260359821
CLIP1,0.260351321
ANAPC2,0.260342539
EIF1AD,0.260340523
IPCEF1,0.260324769
MBLAC1,0.260315836
C6orf120,0.260302811
HS6ST1,0.260294176
DHRS1,0.260286955
ARL6IP5,0.260281991
KAT5,0.260277085
BBS7,0.260237615
MGST3,0.260207448
IL32,0.260195824
HIST1H3E,0.260166555
FBXO38,0.260149318
FANCM,0.260145797
HDAC4,0.260139496
CWF19L1,0.260076135
DCTN2,0.26005474
CRBN,0.260047205
HPN,0.260042512
EIF4G3,0.260015091
HIST1H4L,0.259993373
C2orf15,0.259990327
HRH3,0.259972979
GDPD1,0.259968027
HIST1H4H,0.259943564
F13A1,0.25993606
GJA8,0.259926115
KCNS1,0.259920726
C17orf80,0.259910328
EFNA3,0.259873295
DEPDC1,0.259842255
CHEK2,0.259841087
FCHO1,0.259783494
MCM5,0.259778991
GFOD2,0.259775644
CYP20A1,0.259765236
CTDP1,0.259763549
HNRNPA3P1,0.259751404
LINC00339,0.259698218
DENND4C,0.25969292
CAPN1,0.259687069
KCNB1,0.259673922
GPATCH8,0.259671686
EHMT1,0.259665243
GTPBP2,0.259626591
ADAMTSL5,0.259607978
GHRLOS,0.259577955
CD14,0.259560732
CCDC85B,0.259558202
ARMCX6,0.259551245
FAM180A,0.259546509
C4BPB,0.259546131
FBXL4,0.259497484
HSPA12B,0.259465814
ITIH5,0.259434306
FOXC2,0.259433169
CFHR3,0.259374179
IER5L,0.259355897
DCLRE1C,0.259343114
FRK,0.2593158
GCC2,0.259300767
KATNAL1,0.259295293
MICB,0.259265959
DGAT1,0.259250572
KRTCAP3,0.259225431
CHM,0.259162044
CITED4,0.25915429
FAM131B,0.259137183
CTAGE11P,0.259115394
INPP5J,0.25907067
BAZ2A,0.259054027
ARL13B,0.259046661
COL7A1,0.259038294
CNTN2,0.259023506
KCNS2,0.259003753
BRF1,0.258963912
EPOR,0.258946639
FADD,0.258908186
DRAM2,0.258847364
KCNT1,0.258840599
CCDC110,0.258782297
ADAMTS13,0.258776348
IGF2BP3,0.258769415
KRTAP12_1,0.258750985
ELAVL4,0.258734968
CCDC84,0.258691616
ASCL1,0.258686478
IQSEC3,0.258651918
KCNH8,0.258641586
ANKRD24,0.258636355
C10orf82,0.258635991
FKBP2,0.258604576
FAM76A,0.258594862
LYSMD2,0.258512257
MAG,0.258482007
ABCG2,0.258473913
COX4I1,0.258471759
CD8B,0.258408394
GPR61,0.258404004
BTNL2,0.258398597
CCDC47,0.25839155
LAT,0.258349728
COL5A1,0.258325087
CABP1,0.258323247
HCN2,0.258317307
LPAR2,0.258274636
KIF25,0.258269518
ETV3,0.258246532
DTX3,0.258245673
HMGB2,0.258207545
DCAF8L2,0.258193057
ATXN2L,0.258182489
FRAT2,0.258169246
HAP1,0.258165378
ATG2B,0.258158519
CAB39,0.258155023
DAPK2,0.258133248
ALG3,0.258112695
HIST1H3F,0.258100569
IQSEC1,0.258082579
LGMN,0.258032378
AP4S1,0.258000642
IL1RAP,0.257996545
FASTK,0.257981338
AGBL5,0.257971413
CCDC71,0.257965985
AXIN2,0.257955132
INSR,0.257877671
FOXP1,0.257869803
LOC401357,0.257853928
KCNC4,0.257836234
LYG1,0.257820416
GBE1,0.257818462
CXorf36,0.257808554
HCG4,0.257792216
FAM163A,0.257782168
KLK2,0.257745166
AK2,0.257716773
GPX4,0.257646217
ANGPTL2,0.257643448
DHPS,0.257639933
E2F6,0.257625807
ARL5A,0.257623636
CCR3,0.257614655
GAPDHS,0.257612064
DAXX,0.257604004
IFITM1,0.25758352
FIGN,0.257578142
KITLG,0.257544249
ELOVL1,0.257543188
CERK,0.257459721
HIST1H4B,0.257457175
EPB41L3,0.257455127
EFTUD2,0.257438419
INPP5A,0.25738902
CALCRL,0.257343075
HTR1F,0.257287558
ANAPC7,0.25727716
HAAO,0.257274767
HNRNPF,0.257267535
ICK,0.257263984
ACTR6,0.257263293
C7orf26,0.257258992
ERP44,0.257250584
KIF15,0.257244006
DNMT3B,0.257217971
ATP1A1,0.257213997
DNAH1,0.257213343
DUSP10,0.257174638
CMC1,0.257165328
CSRNP2,0.257156825
KRTAP6_2,0.257130213
FAM162B,0.257124179
HMOX2,0.257118551
ARF5,0.257100382
ADAM9,0.257096437
CDH13,0.257081594
FBXW4P1,0.257066225
CDC7,0.257053152
C5orf56,0.257005018
HIST1H4E,0.256966718
GLRB,0.256951579
GRWD1,0.256916683
ABCB10,0.256872989
CIDECP,0.256870364
HPS5,0.256869185
LYPLA2,0.256850493
ELAVL2,0.256815045
CDC37,0.256813399
IGLL1,0.256806203
CRELD1,0.256776529
AMMECR1,0.256766961
FAM90A1,0.256744528
DEGS2,0.256727145
CLEC2B,0.256726771
KDM2B,0.256711017
MCRS1,0.256686591
INSM2,0.25668593
FLT1,0.256672337
AHNAK2,0.256671887
ATP2B2,0.256669819
LRRC66,0.256659508
GLDC,0.256654417
C6orf203,0.256604292
ARMCX4,0.256590538
EIF4E1B,0.25657494
LRRC47,0.25656551
KPNA5,0.256558386
KCNH5,0.256524463
CGN,0.256522501
HINFP,0.256503808
CCDC28B,0.256471378
FPGS,0.25640344
BID,0.25638142
ACTC1,0.256380127
CADPS2,0.256344546
DDX46,0.256338046
CCND1,0.256293156
C14orf28,0.256285388
DYNLRB1,0.256274526
ARC,0.256270982
ALKBH6,0.256264891
IGSF3,0.256263907
ITPR1,0.25624437
CPEB4,0.256174382
EPHB6,0.256173603
FGF13,0.256168413
COPA,0.256134123
MAMDC4,0.256124175
KCTD8,0.256102221
IGLL3P,0.25608828
ANKRD23,0.2560805
C8orf76,0.256045091
HLA_L,0.256041228
GMPR,0.256017461
COG7,0.255962918
GOLGA6C,0.255943173
FITM2,0.255922222
GDPD3,0.255922211
MCCC1,0.255921932
HELB,0.255914109
ETS1,0.255911064
ASMTL,0.255897356
IFNAR2,0.255878043
CAMKK2,0.255867022
CA5A,0.25586042
CRNKL1,0.255853588
LY6G5B,0.255812836
FGFR1OP,0.255807766
CALCOCO1,0.255790065
BLMH,0.25570777
KRBA1,0.255706851
FAM98C,0.255670311
FKBP15,0.255632563
CTSA,0.255609334
CISD2,0.25560642
CNFN,0.255563864
DHX57,0.255543557
EPHX4,0.255541897
C18orf25,0.255540337
DOK3,0.255528513
ATAD3B,0.255512749
DIS3L2,0.255500181
KIN,0.255426598
GABRB2,0.25542407
FAM76B,0.255407724
KBTBD4,0.255393104
HMGXB4,0.255390783
C3orf67,0.25533187
ERI1,0.255326181
B4GALT6,0.2552247
LRRC8C,0.255128947
IRAK1,0.255118577
ADRM1,0.255116481
FEZ1,0.255061784
MICAL1,0.255024367
ERAP1,0.255020019
ADCYAP1,0.254991552
BTF3L4,0.254918609
AURKAIP1,0.254916492
BLZF1,0.254849717
ALG9,0.254832211
EVL,0.254825959
ABHD14A,0.254782222
INF2,0.254677302
MAN2C1,0.254667754
BEST3,0.254639792
KRTAP12_3,0.254625503
MBTPS2,0.254595948
CTSK,0.254578256
EVPLL,0.254571519
DPY19L2P2,0.254546727
MC1R,0.25453241
FAM13A_AS1,0.254505575
ARHGAP29,0.254503539
CCDC136,0.254493677
C12orf29,0.254485625
ATF2,0.254459317
ATP2A2,0.254440073
CRYBB2,0.254381103
HOXA3,0.254313346
ATP10A,0.254305626
METTL3,0.254280309
CXCR3,0.254278365
HIST1H4D,0.254266926
DMBT1,0.254250126
LRRC23,0.254243868
LRP5,0.254229258
METTL13,0.254229036
IER5,0.254169994
AK1,0.254162611
ATL2,0.25412993
LINC00482,0.254067783
ADAMTS4,0.254065765
IDH3A,0.254046513
HPSE2,0.254043739
EGFL7,0.25402136
CYTH1,0.253960654
MAGEE2,0.253943856
CRYGS,0.253914885
CACNA1G,0.253904337
GMCL1,0.25386208
GCLM,0.253860796
FAM84A,0.253838912
CCDC134,0.253835663
CKB,0.253811187
DNASE1L2,0.253809156
INHBA,0.253796014
ING3,0.253754359
ART3,0.25375318
LCN6,0.253745499
HSPA14,0.253743693
LIPE,0.253738347
HIGD2A,0.253737979
EMILIN2,0.25370109
ERCC4,0.253622914
COIL,0.25358434
KCNC2,0.25354554
ANTXR2,0.253509557
GIN1,0.253477463
DSCAML1,0.253477025
GNL3,0.253421934
ALG10,0.253419497
FLYWCH1,0.253396093
LINC00597,0.253376206
FOXH1,0.253335472
CCDC82,0.253302958
GALE,0.253295346
IPW,0.253262752
HIST1H4F,0.253252802
HNRNPR,0.253246474
GJC2,0.253228423
FBXO40,0.25319417
ANKS1A,0.25314788
EIF4B,0.253139029
FAM117B,0.253121154
ACTN4,0.253109353
ELMO1,0.253107671
GJB1,0.253105698
ALX3,0.253053692
ARHGEF17,0.253042786
ABCC1,0.253040573
ENPP7,0.253015128
ABT1,0.25300337
KEAP1,0.252942623
C8orf74,0.252933556
CYP27A1,0.25293216
INPP5B,0.252860617
DPY19L1P1,0.252825902
GFM1,0.252806675
GIGYF2,0.252803973
DEPDC5,0.252767611
LMNB2,0.252765839
ATP6V1G1,0.252765513
BACH2,0.252752608
GIGYF1,0.252742966
MAGEL2,0.252714769
COX5A,0.252714432
BAAT,0.252689553
CTSB,0.252673729
CFB,0.252664234
C14orf119,0.25265696
EGFR,0.252652341
ABCC10,0.252619805
GEMIN6,0.252607047
LONP1,0.252518352
LGR5,0.252480192
ACSL6,0.252472849
HOXD9,0.252440376
IAH1,0.252406079
INPP5F,0.252393369
KIF27,0.252364088
GAS2,0.252346425
CACNA1I,0.252346313
LANCL3,0.252339784
CCNT1,0.25228958
GKAP1,0.252284602
BTBD8,0.252262493
GNB3,0.252247604
ARF6,0.25223669
ARHGAP25,0.252235333
CPNE9,0.252232295
KALRN,0.252227766
KLK15,0.252214756
B9D2,0.252170665
DOT1L,0.252089922
DENND1B,0.2520774
CPSF1,0.252054172
LCE1F,0.252040534
BACE2,0.252032905
C12orf54,0.252016558
DUSP11,0.251999634
CKAP5,0.251983997
AKR1A1,0.251983264
BNIP3,0.251954356
IFT140,0.251951391
CAMK2G,0.251930783
C11orf68,0.251920958
LEMD3,0.251920667
DSCC1,0.251885356
CDK5RAP3,0.251862365
LDHB,0.251861979
AHSA1,0.251848049
ATP1A4,0.251808989
MED17,0.251782818
CKAP4,0.251778638
FXR2,0.2517701
CHAF1A,0.251736838
DVL2,0.251731435
FAM126B,0.251728672
KCNH4,0.251688458
DNAJC11,0.251654931
ARL4D,0.251602118
CCNL1,0.251553326
CTNNA1,0.251547024
CEP192,0.251481774
ANKRD9,0.251452786
ABHD5,0.251439341
CARS2,0.251416677
MFAP3L,0.25140321
GOT1,0.251363907
HDAC8,0.251358496
HSPBP1,0.251344866
IK,0.251341886
MGAT4A,0.25129019
GTF2A1,0.251287144
CEBPZ,0.251214427
MED9,0.251195722
GARNL3,0.251183079
FAR2,0.251168385
DHX16,0.251150907
FMN2,0.25114559
GON4L,0.251097124
HCN1,0.251062222
GNPDA2,0.251046523
HIST1H1E,0.251022846
KAT2A,0.251002809
ECM1,0.250978694
KPNA4,0.250964557
DIS3,0.250960455
CHST8,0.250952439
DDX56,0.250941184
HM13,0.250925544
FOSB,0.250906361
C9orf72,0.250891024
EBLN2,0.250856121
HAT1,0.250791814
HEG1,0.250699178
CSH1,0.250647288
LOXL2,0.250625253
ACSF3,0.250598571
IGFBP6,0.250572426
ARID4B,0.25054533
C4orf33,0.250499527
KBTBD3,0.250493628
C1orf131,0.250413397
ABCG4,0.250355415
EGR2,0.250346559
C1orf35,0.250338748
ACVR1C,0.25032429
HOMER3,0.25030674
AGXT,0.250254836
KCNN4,0.250222912
HARS,0.250218949
C15orf41,0.250207862
CUL3,0.250174365
MASP2,0.250130098
GK3P,0.250099575
ELL2,0.250098008
CD7,0.25007553
GOPC,0.250074351
AP1B1,0.250067835
CLK4,0.25003489
LOC644762,0.250023506
GZMH,0.249995385
LOC100128361,0.249990841
CREBZF,0.249963588
BCLAF1,0.24994902
ESR1,0.24992365
CEP152,0.249916049
CHD1L,0.24991178
FOXF1,0.249903084
ALKBH1,0.249894085
MCF2L,0.249891145
IFFO1,0.249820378
MAP3K9,0.249801432
GNPAT,0.249790071
IP6K2,0.249715976
ENTPD4,0.249712456
HIGD1B,0.249666863
LOC728743,0.249654442
ABLIM2,0.249650408
FLJ23867,0.249640012
IER3IP1,0.249622419
GNG11,0.249617238
EIF2B1,0.249591434
IFFO2,0.249559228
BTBD11,0.249547179
AGPAT3,0.249544502
DIABLO,0.249541867
HSD11B1,0.249514521
FRZB,0.24945675
CARD9,0.249436857
CDYL,0.249363571
ALKBH8,0.249334667
LOC728613,0.249333331
DBF4,0.249304388
MCM2,0.249301364
HIF1AN,0.249283097
HAUS8,0.249278362
CLEC16A,0.249272807
LNP1,0.249248972
KRTAP10_1,0.249247699
IMPAD1,0.249212491
CHADL,0.249210104
ANKRD29,0.249171415
FOXP2,0.249143762
MFGE8,0.249143305
ITGA2,0.24914181
ARHGEF18,0.249122184
LCMT2,0.249115039
C18orf21,0.249103635
HIVEP2,0.249081642
CEBPG,0.249036627
CRY1,0.249027667
HYLS1,0.249006772
LIN37,0.249004946
ANKRD13A,0.248968788
DIO3,0.248962836
BCL2L2,0.248960438
ATAD2,0.24890003
LY6D,0.24887724
GK5,0.248864551
FBXO28,0.248856926
FLII,0.248846825
FAM167B,0.248842896
DNAJB14,0.248829746
CEACAM19,0.248828908
CBLN2,0.248825925
CTHRC1,0.248792682
JAKMIP2,0.248696113
FAF1,0.248645387
FGR,0.248629085
HIST1H3D,0.248616623
BRI3BP,0.248566507
CDKN2C,0.24855933
ITGA2B,0.248519885
KIAA1217,0.248491161
ATP6V1E2,0.248469231
COMMD10,0.248452729
GALK1,0.248442474
CNOT6L,0.248407831
DPT,0.248391423
FMN1,0.248355515
IFRD2,0.248240689
IL17RC,0.248240135
LCA5,0.248166483
B3GNT7,0.24814039
MAGED2,0.248110611
IQCB1,0.248106802
ITGB3BP,0.24810575
C9orf24,0.248102301
CSF1,0.248061871
ELP3,0.248052808
MGC27345,0.248027285
DEF8,0.248007435
LRRC17,0.247987409
CARS,0.247952251
ICA1,0.247951253
ATP4A,0.24794961
GLRX2,0.247933242
LYSMD4,0.24782369
CSRNP1,0.24781436
LRRC55,0.247795654
BAK1,0.247771716
DDHD2,0.247751083
ADAMTSL2,0.247700841
GABRA4,0.247699408
COX7B,0.247693946
DBP,0.247675063
BDH1,0.247662899
ARNT,0.247595911
DUSP7,0.247569695
FNDC4,0.247452401
IKBKG,0.247444175
ECSCR,0.247407882
CIT,0.247373238
DIO3OS,0.247358392
BCAT2,0.247333843
MAN1A2,0.247332498
LRIG3,0.247326972
AIFM3,0.24727109
FGFR2,0.247236174
GANC,0.247207222
DAZAP1,0.247195452
LRRC4C,0.247165735
ATP11A,0.247080862
KDM4C,0.247040861
CNDP1,0.247015976
ELMOD3,0.24692318
CHURC1,0.24692132
BBS1,0.246839066
ARAP2,0.246828637
CKMT1B,0.246792557
KIDINS220,0.246790157
ILVBL,0.246790137
GLI4,0.246763011
CSDC2,0.246732965
AMMECR1L,0.246700712
GAL,0.246698053
CHN2,0.246670215
FBXO16,0.246634413
KLC2,0.246537111
FNDC5,0.246490445
KLHL21,0.246488118
H1F0,0.246353342
DGKE,0.246340172
ENPP4,0.246276848
CHML,0.246265668
ABCD4,0.246231963
IL10RA,0.246228207
HS3ST1,0.246218894
CYP2E1,0.246214862
C2orf50,0.246212803
HIST1H3G,0.246210107
KMO,0.246140953
LOC389705,0.24613534
DNASE1,0.24609337
IRF2BP1,0.246086776
ARID5A,0.246023963
INO80C,0.245999018
CLDN19,0.245998489
ANKS3,0.245996002
E2F1,0.245988332
APOL4,0.245987136
CCDC58,0.245961882
COPS3,0.24595439
DCX,0.245937922
EYA4,0.245887023
GALNT12,0.245865796
HECW1,0.245828682
DPH3,0.245804067
FBXO48,0.245770358
IQUB,0.245761328
DICER1,0.245739287
GALNT3,0.245737785
LNX2,0.245715847
GTF2H2B,0.24570788
HYAL2,0.245691506
CLK2,0.245656558
MAML1,0.245634368
DTWD2,0.245622785
BCL6B,0.245556722
LINC00476,0.245515596
IDS,0.245496014
IFT122,0.245412074
DDHD1,0.245357594
C6orf47,0.245326123
MED23,0.245298327
ABCA7,0.24526981
DNMT1,0.245252763
CLPX,0.245249972
FANCI,0.245197356
GABRA1,0.245166217
FCHO2,0.245153224
LPAR5,0.245139305
MAGI3,0.245121265
CABLES2,0.24510149
DPY19L2P4,0.2448586
EIF4A3,0.244822129
IMPDH1,0.244778119
GEMIN7,0.244747069
LAMA4,0.244727063
ENPP5,0.244726425
FBXO4,0.244725628
FAM110A,0.244703053
DCLK1,0.244679923
FAM133B,0.244662323
AARS,0.244602958
METTL14,0.244590707
LRCH3,0.244552326
CDH6,0.244527046
ALDH1A1,0.244518165
C8orf59,0.244505019
MAP9,0.244450043
CNIH4,0.244440096
CEP135,0.244437467
MAP3K14,0.244379052
ITM2A,0.244299126
EDC3,0.244298964
C11orf24,0.244296919
FNBP4,0.244283893
KRTAP10_3,0.244278259
KIAA1586,0.244257
C1orf162,0.244247857
HEXIM2,0.244166408
CCDC14,0.244162852
ITGB1BP2,0.244121699
FGD5,0.244080889
EMCN,0.244069454
LRRC37A4P,0.244055632
APIP,0.24404771
ASAP1,0.244026038
KCNV2,0.243999542
EHD4,0.243990522
C19orf25,0.243986603
CCNB1,0.243985347
FAM178B,0.243940864
FRMD5,0.2439348
DIP2B,0.243931502
LPCAT4,0.243927953
ESCO1,0.243921474
LIN28B,0.243904084
AMH,0.24389441
BIVM,0.243871703
DDX27,0.243852395
LSM1,0.243847629
ATG13,0.243785641
MDGA2,0.243774479
MAP6D1,0.243766095
EDN3,0.243744567
FBLN7,0.243648916
FEM1C,0.243554152
LOC90246,0.243553087
FZD6,0.24346632
KANK4,0.243462254
HDAC6,0.243421161
ABCA10,0.243406834
FBXO9,0.243400284
CAST,0.243392731
INTS8,0.243389821
HCP5,0.243384322
CCDC12,0.243274712
KLHDC1,0.243255161
C19orf47,0.243253283
CCDC130,0.24319988
GEMIN4,0.243192863
CAD,0.243150195
DND1,0.24309563
CHCHD10,0.243078698
GABRD,0.243045331
BTN3A3,0.24304066
GNA14,0.243011713
EPS8L2,0.242943859
F11R,0.242910867
MAP4K2,0.242909724
KRTAP5_7,0.242886335
BACH1,0.242868403
IDH3G,0.242845136
COL22A1,0.242803418
GAS8,0.242794185
GGT5,0.242780236
CSRNP3,0.242775721
DCAF13P3,0.24275175
CCDC39,0.242747331
L2HGDH,0.242727503
AKT1S1,0.242726239
FAM78A,0.242701106
MCM8,0.242669856
MED11,0.242654408
C9orf3,0.242630454
C8orf31,0.242629776
ABCA6,0.242617633
C2CD3,0.242593675
KIAA1107,0.242559542
ANKRD2,0.242528576
ATG16L1,0.24242691
ATXN1,0.242390219
KRI1,0.242376822
LALBA,0.242333303
ENG,0.242277252
EXOSC1,0.242157393
CRYBB2P1,0.242148344
GPX7,0.242136338
GLS2,0.242106602
F8,0.24207909
KIAA1324L,0.242042704
GLCCI1,0.242038378
FRAT1,0.242027177
CHMP6,0.241985453
DNAJC17,0.24194136
KIAA0232,0.241909076
BOLA3,0.241854485
ESYT1,0.241814117
DPH3P1,0.24171356
FASTKD1,0.241704723
ALDH1L2,0.241651841
ASPSCR1,0.24163082
BEND6,0.241593913
